product_id,category_name,name,description,image_url,price,created_by
234,Westernwear-Women,ADIDAS62 - Westernwear-Women,stripes polyester slim fit womens casual pants - black,https://example.com/default-image.jpg,,
235,Westernwear-Women,ADIDAS63 - Westernwear-Women,printed crew neck polyester womens t-shirt - green,https://example.com/default-image.jpg,,
236,Westernwear-Women,ADIDAS64 - Westernwear-Women,cotton round neck womens t-shirt - white,https://example.com/default-image.jpg,,
237,Westernwear-Women,ADIDAS65 - Westernwear-Women,striped cotton round neck womens t-shirt - white,https://example.com/default-image.jpg,,
238,Westernwear-Women,ADIDAS66 - Westernwear-Women,printed cotton round neck womens t-shirt - white,https://example.com/default-image.jpg,,
239,Westernwear-Women,ADIDAS67 - Westernwear-Women,stripes slim fit cotton womens casual wear track pants - red,https://example.com/default-image.jpg,,
240,Westernwear-Women,ADIDAS68 - Westernwear-Women,printed cotton round neck womens t-shirt - white,https://example.com/default-image.jpg,,
241,Westernwear-Women,ADIDAS69 - Westernwear-Women,printed cotton round neck womens t-shirt - white,https://example.com/default-image.jpg,,
242,Westernwear-Women,ADIDAS70 - Westernwear-Women,printed cotton round neck womens t-shirt - orange,https://example.com/default-image.jpg,,
243,Westernwear-Women,ADIDAS71 - Westernwear-Women,printed cotton round neck womens t-shirt - white,https://example.com/default-image.jpg,,
244,Westernwear-Women,ADIDAS72 - Westernwear-Women,stripes cotton regular fit womens tights - grey,https://example.com/default-image.jpg,,
245,Westernwear-Women,ADIDAS73 - Westernwear-Women,printed cotton skinny fit womens tights - multi,https://example.com/default-image.jpg,,
246,Westernwear-Women,ADIDAS74 - Westernwear-Women,printed fitted fit polyester womens tights - white,https://example.com/default-image.jpg,,
247,Westernwear-Women,ADIDAS75 - Westernwear-Women,stripes polyester slim fit womens pants - black,https://example.com/default-image.jpg,,
248,Westernwear-Women,ADIDAS76 - Westernwear-Women,printed polyester v neck womens t-shirt - carbon,https://example.com/default-image.jpg,,
249,Westernwear-Women,ADIDAS77 - Westernwear-Women,stripes slim cotton womens casual wear pants - grey,https://example.com/default-image.jpg,,
250,Westernwear-Women,ADIDAS78 - Westernwear-Women,printed cotton round neck womens t-shirt - green,https://example.com/default-image.jpg,,
251,Westernwear-Women,ADIDAS79 - Westernwear-Women,printed cotton regular fit womens tights - mauve,https://example.com/default-image.jpg,,
252,Westernwear-Women,ADIDAS80 - Westernwear-Women,printed polyester crew neck womens t-shirt - black,https://example.com/default-image.jpg,,
253,Westernwear-Women,ADIDAS81 - Westernwear-Women,solid fitted fit polyester womens track pants - black,https://example.com/default-image.jpg,,
254,Westernwear-Women,ADIDAS82 - Westernwear-Women,solid polyester round neck womens t-shirt - purple,https://example.com/default-image.jpg,,
255,Westernwear-Women,ADIDAS83 - Westernwear-Women,printed regular fit polyester womens track pants - red,https://example.com/default-image.jpg,,
256,Westernwear-Women,ADIDAS84 - Westernwear-Women,printed polyester fitted womens casual tights - grey,https://example.com/default-image.jpg,,
257,Westernwear-Women,ADIDAS85 - Westernwear-Women,printed nylon round neck womens dress - black,https://example.com/default-image.jpg,,
258,Westernwear-Women,ADIDAS86 - Westernwear-Women,printed cotton fitted womens casual tights - blue,https://example.com/default-image.jpg,,
259,Westernwear-Women,ADIDAS87 - Westernwear-Women,solid polyester fitted womens casual tights - navy,https://example.com/default-image.jpg,,
260,Westernwear-Women,ADIDAS88 - Westernwear-Women,cotton round neck womens t-shirt - pink,https://example.com/default-image.jpg,,
261,Westernwear-Women,ADIDAS89 - Westernwear-Women,printed crew neck polyester womens t-shirt - burgundy,https://example.com/default-image.jpg,,
262,Westernwear-Women,ADIDAS90 - Westernwear-Women,solid polyester round neck womens t-shirt - purple,https://example.com/default-image.jpg,,
263,Westernwear-Women,ADIDAS91 - Westernwear-Women,printed polyester fitted womens casual tights - blue,https://example.com/default-image.jpg,,
264,Westernwear-Women,ADIDAS92 - Westernwear-Women,solid polyester round neck womens t-shirt - black,https://example.com/default-image.jpg,,
265,Westernwear-Women,ADIDAS93 - Westernwear-Women,stripes polyester crew neck womens t-shirt - mauve,https://example.com/default-image.jpg,,
266,Westernwear-Women,ADIDAS94 - Westernwear-Women,striped regular fit cotton womens shorts - black,https://example.com/default-image.jpg,,
267,Westernwear-Women,ADIDAS95 - Westernwear-Women,stripes cotton regular fit womens tights - black,https://example.com/default-image.jpg,,
268,Westernwear-Women,ADIDAS96 - Westernwear-Women,printed polyester crew neck womens t-shirt - red,https://example.com/default-image.jpg,,
269,Westernwear-Women,ADIDAS97 - Westernwear-Women,printed polyester crew neck womens t-shirt - mauve,https://example.com/default-image.jpg,,
270,Westernwear-Women,ADIDAS98 - Westernwear-Women,solid round neck polyester womens t-shirt - blue,https://example.com/default-image.jpg,,
271,Westernwear-Women,ADIDAS99 - Westernwear-Women,solid round neck polyester womens sweatshirt - purple,https://example.com/default-image.jpg,,
272,Westernwear-Women,ADIDAS100 - Westernwear-Women,printed polyester round neck womens t-shirt - yellow,https://example.com/default-image.jpg,,
273,Westernwear-Women,ADIDAS101 - Westernwear-Women,printed crew neck polyester womens t-shirt - blue,https://example.com/default-image.jpg,,
274,Westernwear-Women,ADIDAS102 - Westernwear-Women,striped regular fit cotton womens tights - purple,https://example.com/default-image.jpg,,
275,Westernwear-Women,ADIDAS103 - Westernwear-Women,solid polyester round neck womens t-shirt - black,https://example.com/default-image.jpg,,
276,Westernwear-Women,ADIDAS104 - Westernwear-Women,solid polyester fitted womens casual tights - grey,https://example.com/default-image.jpg,,
277,Westernwear-Women,ADIDAS105 - Westernwear-Women,solid tight fit polyester womens track pants - black,https://example.com/default-image.jpg,,
278,Westernwear-Women,ADIDAS106 - Westernwear-Women,solid polyester round neck womens tank top - red,https://example.com/default-image.jpg,,
279,Westernwear-Women,ADIDAS107 - Westernwear-Women,solid polyester round neck womens t-shirt - green,https://example.com/default-image.jpg,,
280,Westernwear-Women,ADIDAS108 - Westernwear-Women,printed cotton hood womens dress - ink,https://example.com/default-image.jpg,,
281,Westernwear-Women,ADIDAS109 - Westernwear-Women,stripes regular cotton womens sports wear tights - black,https://example.com/default-image.jpg,,
282,Westernwear-Women,ADIDAS110 - Westernwear-Women,printed round neck polyester womens t-shirt - black,https://example.com/default-image.jpg,,
283,Westernwear-Women,ADIDAS111 - Westernwear-Women,printed cotton round neck womens t-shirt - black,https://example.com/default-image.jpg,,
284,Westernwear-Women,ADIDAS112 - Westernwear-Women,printed fitted fit polyester womens tights - black,https://example.com/default-image.jpg,,
285,Westernwear-Women,ADIDAS113 - Westernwear-Women,solid tight fit polyester womens track pants - blue,https://example.com/default-image.jpg,,
286,Westernwear-Women,ADIDAS114 - Westernwear-Women,solid fitted fit cotton womens tights - black,https://example.com/default-image.jpg,,
287,Westernwear-Women,ADIDAS115 - Westernwear-Women,slim fit polyester womens tights - black,https://example.com/default-image.jpg,,
288,Westernwear-Women,ADIDAS116 - Westernwear-Women,solid crew neck polyester womens t-shirt - green,https://example.com/default-image.jpg,,
289,Westernwear-Women,ADIDAS117 - Westernwear-Women,printed polyester fitted womens casual tights - black,https://example.com/default-image.jpg,,
290,Westernwear-Women,ADIDAS118 - Westernwear-Women,solid polyester crew neck womens t-shirt - purple,https://example.com/default-image.jpg,,
291,Westernwear-Women,ADIDAS119 - Westernwear-Women,striped slim fit polyester womens shorts - black,https://example.com/default-image.jpg,,
292,Westernwear-Women,ADIDAS120 - Westernwear-Women,printed polyester fitted womens casual tights - red,https://example.com/default-image.jpg,,
293,Westernwear-Women,ADIDAS121 - Westernwear-Women,solid tight fit polyester womens tights - black,https://example.com/default-image.jpg,,
294,Westernwear-Women,ADIDAS122 - Westernwear-Women,solid polyester fitted womens casual tights - pink,https://example.com/default-image.jpg,,
295,Westernwear-Women,ADIDAS123 - Westernwear-Women,striped regular fit blended womens active wear track pants - black,https://example.com/default-image.jpg,,
296,Westernwear-Women,ADIDAS124 - Westernwear-Women,printed regular fit cotton womens track pants - black,https://example.com/default-image.jpg,,
297,Westernwear-Women,ADIDAS125 - Westernwear-Women,solid tight fit polyester womens track pants - black,https://example.com/default-image.jpg,,
298,Westernwear-Women,ADIDAS126 - Westernwear-Women,cotton round neck womens t-shirt - white,https://example.com/default-image.jpg,,
299,Westernwear-Women,ADIDAS127 - Westernwear-Women,striped polyester hood womens dress - white,https://example.com/default-image.jpg,,
300,Westernwear-Women,ADIDAS128 - Westernwear-Women,printed polyester round neck womens t-shirt - mauve,https://example.com/default-image.jpg,,
301,Westernwear-Women,ADIDAS129 - Westernwear-Women,printed polyester crew neck womens t-shirt - black,https://example.com/default-image.jpg,,
302,Westernwear-Women,ADIDAS130 - Westernwear-Women,printed polyester fitted womens casual tights - pink,https://example.com/default-image.jpg,,
303,Westernwear-Women,ADIDAS131 - Westernwear-Women,striped cotton round neck womens dress - red,https://example.com/default-image.jpg,,
304,Westernwear-Women,ADIDAS132 - Westernwear-Women,printed cotton round neck womens t-shirt - orange,https://example.com/default-image.jpg,,
305,Westernwear-Women,ADIDAS133 - Westernwear-Women,cotton round neck womens dress - yellow,https://example.com/default-image.jpg,,
306,Westernwear-Women,ADIDAS134 - Westernwear-Women,printed cotton v neck womens dress - ltgrey,https://example.com/default-image.jpg,,
307,Westernwear-Women,ADIDAS135 - Westernwear-Women,solid polyester round neck womens t-shirt - red,https://example.com/default-image.jpg,,
308,Westernwear-Women,ADIDAS136 - Westernwear-Women,solid polyester round neck womens regular fit t-shirt - white,https://example.com/default-image.jpg,,
309,Westernwear-Women,ADIDAS137 - Westernwear-Women,solid polyester womens dress - blush,https://example.com/default-image.jpg,,
310,Westernwear-Women,ADIDAS138 - Westernwear-Women,printed polyester fitted womens casual tights - black,https://example.com/default-image.jpg,,
311,Westernwear-Women,ADIDAS139 - Westernwear-Women,printed regular fit polyester womens track pants - blue,https://example.com/default-image.jpg,,
312,Westernwear-Women,ADIDAS140 - Westernwear-Women,solid polyester crew neck womens t-shirt - white,https://example.com/default-image.jpg,,
313,Lingerie&Nightwear-Women,ADIDAS141 - Lingerie&Nightwear-Women,printed polyester fitted womens sports bra - red,https://example.com/default-image.jpg,,
314,Lingerie&Nightwear-Women,ADIDAS142 - Lingerie&Nightwear-Women,solid polyester regular fit womens sports bra - black,https://example.com/default-image.jpg,,
315,Lingerie&Nightwear-Women,ADIDAS143 - Lingerie&Nightwear-Women,printed polyester knit womens sports bra - grey,https://example.com/default-image.jpg,,
316,Lingerie&Nightwear-Women,ADIDAS144 - Lingerie&Nightwear-Women,printed polyester fitted womens sports bra - grey,https://example.com/default-image.jpg,,
317,Lingerie&Nightwear-Women,ADIDAS145 - Lingerie&Nightwear-Women,printed polyester knit womens sports bra - blue,https://example.com/default-image.jpg,,
318,Lingerie&Nightwear-Women,ADIDAS146 - Lingerie&Nightwear-Women,solid polyester regular fit womens sports bra - purple,https://example.com/default-image.jpg,,
319,Lingerie&Nightwear-Women,ADIDAS147 - Lingerie&Nightwear-Women,stripes polyester womens sports bra - burgundy,https://example.com/default-image.jpg,,
320,Lingerie&Nightwear-Women,ADIDAS148 - Lingerie&Nightwear-Women,printed polyester knit womens sports bra - pink,https://example.com/default-image.jpg,,
321,Lingerie&Nightwear-Women,ADIDAS149 - Lingerie&Nightwear-Women,printed polyester knit womens sports bra - black,https://example.com/default-image.jpg,,
322,Lingerie&Nightwear-Women,ADIDAS150 - Lingerie&Nightwear-Women,printed polyester fitted womens sports bra - white,https://example.com/default-image.jpg,,
323,Lingerie&Nightwear-Women,ADIDAS151 - Lingerie&Nightwear-Women,non wired halter strap non padded womens every day bra - old rose,https://example.com/default-image.jpg,,
324,Lingerie&Nightwear-Women,ADIDAS152 - Lingerie&Nightwear-Women,solid polyester regular fit womens sports bra - pink,https://example.com/default-image.jpg,,
325,Lingerie&Nightwear-Women,ADIDAS153 - Lingerie&Nightwear-Women,stripes polyester fitted womens sports bra - purple,https://example.com/default-image.jpg,,
326,Lingerie&Nightwear-Women,ADIDAS154 - Lingerie&Nightwear-Women,printed polyester regular fit womens sports bra - black,https://example.com/default-image.jpg,,
